Count.ID,Name,Date,State,City,Facility.Type,Staff.Confirmed,Residents.Confirmed,Staff.Deaths,Residents.Deaths,Staff.Recovered,Residents.Recovered,Staff.Tested,Residents.Tested,Staff.Negative,Residents.Negative,Staff.Pending,Residents.Pending,Staff.Quarantine,Residents.Quarantine,Residents.Population,Address,Zipcode,Zip4,County,County.FIPS,Latitude,Longitude,Notes,Website
NA,NORTHWEST CORRECTIONAL COMPLEX NWCX,2020-07-24,Tennessee,NA,Prison,35,805,NA,0,31,805,NA,3971,NA,3145,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
NA,RIVERBEND MAXIMUM SECURITY INSTITUTION RMSI,2020-07-24,Tennessee,NA,Prison,7,3,NA,0,5,3,NA,728,NA,725,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
NA,SOUTH CENTRAL FACILITY IN CLIFTON CS,2020-07-24,Tennessee,NA,Prison,23,58,NA,0,13,58,NA,1579,NA,1519,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
1081,STATEWIDE,2020-07-24,Tennessee,NA,Prison,13,0,0,0,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/13/20) staff infections and recoveries are now posted per facility, but some abbreviated facility names are unclear to me and I could not determine where all of the staff infections should be allocated     (5/5/20) article reports death of resident from Turner Trousdale (https://www.wsmv.com/news/trousdale_county/inmate-at-trousdale-turner-dies-after-testing-positive-for-covid-19/article_aca4b276-8eec-11ea-af3a-d3728d90b626.html)   (5/1/20) article says 50 staff positives at Trousdale Turner CC positive ( https://www.newschannel5.com/news/more-than-1k-at-trousdale-turner-correctional-center-test-positive-for-covid-19 ) ----- (4/18/20) article says 10 of the positive staff in the state are at Bledsoe ( https://www.timesfreepress.com/news/local/story/2020/apr/18/tennessee-begins-covid-19-testing-bledsoe-prisoners/520990/ ) ----- (4/17/20) press release says 12 residents infected at Bledsoe Count (https://www.tn.gov/correction/news/2020/4/17/tdoc-takes-covid-19-actions-for-inmate-population.html)    (4/12/20) press release says 1 resident at Trousdale and 2 at Turney positive, as well as 19 staff across Northwest CC in Tiptonville and Bledsoe County CC in Pikeville, but doesn't say count between the two facilities ( https://www.tn.gov/correction/news/2020/4/12/tdoc-and-tdh-testing-results-for-corrections-employees.html ) ----- (4/11/20) press release about Turne inmate (https://www.tn.gov/correction/news/2020/4/10/tdoc-takes-covid-19-actions-after-inmate-tests-positive.html) ----- (4/10/20) article says 7 staff across three facilities test positive, and 1 resident at Turney is positive ( https://www.nashvillescene.com/news/pith-in-the-wind/article/21127881/the-latest-on-covid19-in-nashvilles-jails-and-tennessees-prisons ) ----- (4/9/20) article says 6 staff between Bledso County Correctional Complex in Pikevill and Northwest Correctional Complex in tiptonville tested positive, but that no inmates have. Removed count of 1 inmate testing positive at Turney as a result. ( https://fox17.com/news/local/mass-covid-19-testing-planned-for-two-tennessee-prisons ) -----(4/4/20) article says 1 resident tested postiive at Turney Center Industrial Complex in Only ( https://www.tn.gov/correction/news/2020/4/4/tdoc-takes-covid-19-actions-after-an-extended-hospital-visit.html ) ----- (3/29/20) article says 1 staff tested positive at South Central Facility in Clifton) ( https://fox17.com/news/local/tennessee-corrections-employee-tests-positive-for-covid-19-35-inmates-quarantined; https://www.tn.gov/correction/news/2020/4/4/tdoc-takes-covid-19-actions-after-an-extended-hospital-visit.html )",https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
NA,TENNESSEE PRISON FOR WOMEN TPFW,2020-07-24,Tennessee,NA,Prison,2,8,NA,0,2,8,NA,702,NA,693,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
1084,TROUSDALE TURNEY CC,2020-07-24,Tennessee,HARTSVILLE,Prison,0,1381,NA,3,0,1378,NA,2610,NA,1226,NA,0,NA,NA,NA,140 MACON WAY,37074,NA,TROUSDALE,47169,36.35431,-86.09262,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
NA,TURNEY CENTER ANNEX TCIX A,2020-07-24,Tennessee,NA,Prison,0,2,NA,0,0,2,NA,290,NA,284,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
NA,TURNEY CENTER INDUSTRIAL COMPLEX ONLY TCIX,2020-07-24,Tennessee,NA,Prison,1,42,NA,0,1,42,NA,1195,NA,1152,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
NA,WEST TENNESSEE STATE PENITENTIARY WTSP,2020-07-24,Tennessee,NA,Prison,12,6,NA,0,7,6,NA,890,NA,876,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
1091,WHITEVILLE CORRECTIONAL FACILTY,2020-07-24,Tennessee,WHITEVILLE,Prison,0,43,NA,0,0,43,NA,1594,NA,1551,NA,0,NA,NA,NA,1440 UNION SPRINGS ROAD,38075,NA,HARDEMAN,47069,35.3026,-89.15266,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
1092,WOMENS THERAPEUTIC RESIDENTIAL CENTER WTRC,2020-07-24,Tennessee,HENNING,Prison,0,13,NA,0,0,10,NA,942,NA,928,NA,0,NA,NA,NA,480 GREEN CHAPEL RD,38041,1150,LAUDERDALE,47097,35.66509,-89.74702,NA,https://www.tn.gov/content/dam/tn/correction/documents/TDOCInmatesCOVID19.pdf
NA,ATASCOSA COUNTY,2020-07-24,Texas,NA,Jail,1,18,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1098,BELL COUNTY,2020-07-24,Texas,NA,Jail,6,2,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1100,BEXAR COUNTY,2020-07-24,Texas,RED CREEK,Jail,51,90,NA,1,NA,NA,NA,NA,NA,NA,NA,51,NA,1402,NA,14001 WESTBURY CUTOFF RD,13143,NA,WAYNE,36117,43.2188,-76.7255,NA,https://www.tcjs.state.tx.us
NA,BRAZORIA COUNTY,2020-07-24,Texas,NA,Jail,0,24,NA,0,NA,NA,NA,NA,NA,NA,NA,9,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,BRAZOS COUNTY,2020-07-24,Texas,NA,Jail,9,12,NA,0,NA,NA,NA,NA,NA,NA,NA,43,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,BROOKS P COUNTY,2020-07-24,Texas,NA,Jail,31,2,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,BURNET COUNTY,2020-07-24,Texas,NA,Jail,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,CALDWELL COUNTY,2020-07-24,Texas,NA,Jail,3,3,NA,0,NA,NA,NA,NA,NA,NA,NA,5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,CAMERON COUNTY,2020-07-24,Texas,NA,Jail,45,354,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,COLLIN COUNTY,2020-07-24,Texas,NA,Jail,0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,CROCKETT COUNTY,2020-07-24,Texas,NA,Jail,2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1117,DALLAS COUNTY,2020-07-24,Texas,LAWRENCEVILLE,Jail,39,60,NA,0,NA,NA,NA,NA,NA,NA,NA,16,NA,344,NA,1607 PLANTERS RD,23868,NA,BRUNSWICK,51025,36.7790545,-77.8153548,NA,https://www.tcjs.state.tx.us
NA,DENTON COUNTY,2020-07-24,Texas,NA,Jail,7,27,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,ECTOR COUNTY,2020-07-24,Texas,NA,Jail,6,7,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1124,EL PASO COUNTY,2020-07-24,Texas,NA,Jail,33,115,NA,0,NA,NA,NA,NA,NA,NA,NA,36,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1125,ELLIS COUNTY,2020-07-24,Texas,GAINESVILLE,Jail,2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1379 FM 678,76240,NA,COOKE,48097,33.62324,-97.09016,NA,https://www.tcjs.state.tx.us
1129,FANNIN P COUNTY,2020-07-24,Texas,CUMBERLAND,Jail,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,45,NA,14100 MCMULLEN HWY SW,21502,NA,ALLEGANY,24001,39.6015382,-78.8232348,NA,https://www.tcjs.state.tx.us
NA,FORT BEND COUNTY,2020-07-24,Texas,NA,Jail,11,21,NA,0,NA,NA,NA,NA,NA,NA,NA,41,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,GALVESTON COUNTY,2020-07-24,Texas,NA,Jail,8,43,NA,0,NA,NA,NA,NA,NA,NA,NA,14,NA,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,GRAYSON COUNTY,2020-07-24,Texas,NA,Jail,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1139,GREGG COUNTY,2020-07-24,Texas,SUMITON,Jail,2,4,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,120,NA,416 STATE STREET,35148,NA,WALKER,1127,33.7534696,-87.0493851,NA,https://www.tcjs.state.tx.us
NA,GUADALUPE COUNTY,2020-07-24,Texas,NA,Jail,1,2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1143,HARRIS COUNTY,2020-07-24,Texas,BASSETT,Jail,184,505,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,2198,NA,400 STATE STREET,68714,NA,ROCK,31149,42.58261,-99.53587,NA,https://www.tcjs.state.tx.us
NA,HASKELL P COUNTY,2020-07-24,Texas,NA,Jail,3,24,NA,0,NA,NA,NA,NA,NA,NA,NA,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,HAYS COUNTY,2020-07-24,Texas,NA,Jail,23,67,NA,0,NA,NA,NA,NA,NA,NA,NA,69,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,HIDALGO COUNTY,2020-07-24,Texas,NA,Jail,30,45,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,JEFFERSON COUNTY,2020-07-24,Texas,NA,Jail,44,166,NA,0,NA,NA,NA,NA,NA,NA,NA,5,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,JEFFERSON P COUNTY,2020-07-24,Texas,NA,Jail,5,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,KARNES P COUNTY,2020-07-24,Texas,NA,Jail,12,19,NA,0,NA,NA,NA,NA,NA,NA,NA,9,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,KAUFMAN COUNTY,2020-07-24,Texas,NA,Jail,1,3,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,LUBBOCK COUNTY,2020-07-24,Texas,NA,Jail,3,61,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,MCLENNAN COUNTY,2020-07-24,Texas,NA,Jail,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,MILAM COUNTY,2020-07-24,Texas,NA,Jail,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1184,NACOGDOCHES COUNTY,2020-07-24,Texas,NA,Jail,2,2,NA,0,NA,NA,NA,NA,NA,NA,NA,28,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,NUECES COUNTY,2020-07-24,Texas,NA,Jail,53,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,PARKER P COUNTY,2020-07-24,Texas,NA,Jail,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1206,SMITH COUNTY,2020-07-24,Texas,WISCONSIN RAPIDS,Jail,14,6,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,71,NA,400 MARKET ST,54495,NA,WOOD,55141,44.39252,-89.82112,NA,https://www.tcjs.state.tx.us
NA,STARR COUNTY,2020-07-24,Texas,NA,Jail,2,14,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1207,STATEWIDE,2020-07-24,Texas,NA,Prison,3002,13660,12,102,1683,10534,48769,155214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1211,TARRANT COUNTY,2020-07-24,Texas,BOWLING GREEN,Jail,22,15,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1032 SOUTH DUNBRIDGE RD,43402,NA,WOOD,39173,41.35865,-83.61248,NA,https://www.tcjs.state.tx.us
NA,TAYLOR COUNTY,2020-07-24,Texas,NA,Jail,3,6,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1215,TOM GREEN COUNTY,2020-07-24,Texas,NA,Jail,10,25,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,VICTORIA COUNTY,2020-07-24,Texas,NA,Jail,12,7,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,WASHINGTON COUNTY,2020-07-24,Texas,NA,Jail,3,11,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1222,WEBB COUNTY,2020-07-24,Texas,ELYRIA,Jail,13,28,NA,0,NA,NA,NA,NA,NA,NA,NA,64,NA,323,NA,9892 MURRAY RIDGE RD,44035,NA,LORAIN,39093,41.34655,-82.13446,NA,https://www.tcjs.state.tx.us
NA,WICHITA COUNTY,2020-07-24,Texas,NA,Jail,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA,30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,WILLACY COUNTY,2020-07-24,Texas,NA,Jail,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,WILLIAMSON COUNTY,2020-07-24,Texas,NA,Jail,4,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
NA,ZAPATA COUNTY,2020-07-24,Texas,NA,Jail,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,16,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tcjs.state.tx.us
1230,ATHERTON COMMUNITY TREATMENT CENTER,2020-07-24,Utah,NA,Prison,NA,0,NA,0,NA,0,NA,6,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1231,BONNEVILLE COMMUNITY CORRECTIONAL CENTER,2020-07-24,Utah,NA,Prison,NA,11,NA,0,NA,11,NA,60,NA,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1232,CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON,2020-07-24,Utah,LINCOLNTON,Prison,NA,0,NA,NA,NA,0,NA,17,NA,17,NA,0,NA,NA,NA,700 JOHN HOWELL MEMORIAL DR,28092,NA,LINCOLN,37109,35.48938,-81.23656,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1233,FORTITUDE TREATMENT CENTER,2020-07-24,Utah,NA,Prison,NA,0,NA,0,NA,0,NA,14,NA,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1234,NORTHERN UTAH COMMUNITY CORRECTIONAL CENTER,2020-07-24,Utah,NA,Prison,NA,0,NA,0,NA,0,NA,15,NA,15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1235,ORANGE STREET COMMUNITY CORRECTIONAL CENTER,2020-07-24,Utah,NA,Prison,NA,0,NA,0,NA,0,NA,4,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1236,STATEWIDE,2020-07-24,Utah,NA,Prison,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1237,UDC INMATES HOUSED AT A COUNTY JAIL,2020-07-24,Utah,NA,Jail,NA,23,NA,NA,NA,0,NA,62,NA,39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
NA,UTAH STATE PRISON DRAPER,2020-07-24,Utah,NA,Prison,NA,7,NA,NA,NA,3,NA,571,NA,564,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1239,BAPP,2020-07-24,Vermont,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",https://doc.vermont.gov/covid-19-information-page
1240,BEPP,2020-07-24,Vermont,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",https://doc.vermont.gov/covid-19-information-page
1241,BRPP,2020-07-24,Vermont,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",https://doc.vermont.gov/covid-19-information-page
1242,BUPP,2020-07-24,Vermont,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",https://doc.vermont.gov/covid-19-information-page
1243,CO,2020-07-24,Vermont,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",https://doc.vermont.gov/covid-19-information-page
