"","Count.ID","Facility","State","Name","Date","Website","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Negative","Staff.Negative","Residents.Pending","Staff.Pending","Residents.Quarantine","Staff.Quarantine","Residents.Released","Resident.Population","Address","Zipcode","City","County","Latitude","Longitude","County.FIPS","hifld_id","Notes","Population","Population.Source"
"1042",1174,"Prison","Texas","MARLIN",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","43","15","NA","NA","39","5","NA","NA","NA","NA","NA","NA","81","NA","NA","NA","2893 STATE HWY 6","76661","MARLIN","FALLS",31.2944047273691,"-96.880500797934303","48145",10002828,"NA",544,"HIFLD Dataset"
"1043",1175,"Prison","Texas","MCCONNELL",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","480","149","NA","NA","479","125","NA","NA","NA","NA","NA","NA","62","NA","NA","NA","3001 S EMILY DR","78102","BEEVILLE","BEE",28.3722744647709,"-97.7169185643654","48025",10000248,"NA",2812,"HIFLD Dataset"
"1044",1176,"Prison","Texas","MICHAEL",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","432","100","NA","NA","432","97","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2664 FM 2054","75886","TENNESSEE COLONY","ANDERSON",31.7946949965685,"-95.9031933899672","48001",10000186,"NA",2902,"HIFLD Dataset"
"1045",1177,"Prison","Texas","MIDDLETON",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","194","22","NA","NA","194","19","NA","NA","NA","NA","NA","NA","51","NA","NA","NA","13055 FM 3522","79601","ABILENE","JONES",32.56202,"-99.631649999999993","48253",10000176,"NA",1985,"HIFLD Dataset"
"1046",1178,"Prison","Texas","MONTFORD",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","133","61","NA","NA","126","53","NA","NA","NA","NA","NA","NA","187","NA","NA","NA","8602 PEACH ST","79404","LUBBOCK","LUBBOCK",33.5154850554967,"-101.786968512878","48303",10002729,"NA",637,"HIFLD Dataset"
"1047",1180,"Prison","Texas","MOORE B",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","19","3","NA","NA","19","2","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","8500 N FM 3053","75684","OVERTON","RUSK",32.3173098478275,"-94.965905109508697","48401",10000183,"NA",496,"HIFLD Dataset"
"1048",1181,"Prison","Texas","MOORE C",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","211","20","NA","NA","211","20","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1700 N FM 87","75418","BONHAM","FANNIN",33.5907253219238,"-96.230361953635807","48147",10002725,"NA",1173,"HIFLD Dataset"
"1049",1572,"Prison","Texas","MT VIEW",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","7","10","NA","NA","7","7","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"1050",1183,"Prison","Texas","MURRAY",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","133","50","NA","NA","133","45","NA","NA","NA","NA","NA","NA","124","NA","NA","NA","1916 NORTH HWY 36 BYPASS","76596","GATESVILLE","CORYELL",31.4764889076604,"-97.726482694587105","48099",10001274,"NA",1272,"HIFLD Dataset"
"1051",1185,"Prison","Texas","NEAL",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","1002","62","NA","NA","14","41","NA","NA","NA","NA","NA","NA","1236","NA","NA","NA","9601 SPUR 591","79107","AMARILLO","POTTER",35.2414816797704,"-101.7305375964","48375",10000154,"NA",3591,"HIFLD Dataset"
"1052",1186,"Prison","Texas","NEY",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","176","13","NA","NA","176","12","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","114 PRIVATE RD 4303","78861","HONDO","MEDINA",29.3502651,"-99.199258700000001","48325",10000238,"NA",396,"HIFLD Dataset"
"1053",1188,"Prison","Texas","PACK",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","432","67","NA","NA","431","62","NA","NA","NA","NA","NA","NA","70","NA","NA","NA","2400 WALLACE PACK RD","77868","NAVASOTA","GRIMES",30.3233440245111,"-96.105511222464301","48185",10002838,"NA",1281,"HIFLD Dataset"
"1054",1190,"Prison","Texas","PLANE",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","136","43","NA","NA","136","40","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","904 FM 686","77535","DAYTON","LIBERTY",30.1092665,"-94.934676599999904","48291",10002844,"NA",1957,"HIFLD Dataset"
"1055",1191,"Prison","Texas","POLUNSKY",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","735","103","NA","NA","733","99","NA","NA","NA","NA","NA","NA","95","NA","NA","NA","3872 FM 350 S","77351","LIVINGSTON","POLK",30.6985564161385,"-95.014747882844404","48373",10000205,"NA",2956,"HIFLD Dataset"
"1056",1194,"Prison","Texas","POWLEDGE",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","224","34","NA","NA","224","33","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","1400 FM 3452","75803","PALESTINE","ANDERSON",31.7330412179253,"-95.804356364760807","48001",10000185,"NA",863,"HIFLD Dataset"
"1057",1195,"Prison","Texas","RAMSEY",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","338","69","NA","NA","336","66","NA","NA","NA","NA","NA","NA","130","NA","NA","NA","1100 FM 655","77583","ROSHARON","BRAZORIA",29.3104475763224,"-95.537018628764599","48039",10000242,"NA",1798,"HIFLD Dataset"
"1058",1196,"Prison","Texas","ROACH",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","12","2","NA","NA","12","2","NA","NA","NA","NA","NA","NA","30","NA","NA","NA","15845 FM 164","79201","CHILDRESS","CHILDRESS",34.4313264445707,"-100.27592390073799","48075",10000156,"NA",1379,"HIFLD Dataset"
"1059",1197,"Prison","Texas","ROBERTSON",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","234","50","NA","NA","231","41","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","12071 FM 3522","79601","ABILENE","JONES",32.5563504614075,"-99.633247359335101","48253",10000175,"NA",2913,"HIFLD Dataset"
"1060",1198,"Prison","Texas","RUDD",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","10","15","NA","NA","10","15","NA","NA","NA","NA","NA","NA","159","NA","NA","NA","2004 LAMESA HWY","79316","BROWNFIELD","TERRY",33.1581999316507,"-102.28021952847","48445",10000160,"NA",136,"HIFLD Dataset"
"1061",1200,"Prison","Texas","SAN SABA",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","81","3","NA","NA","17","2","NA","NA","NA","NA","NA","NA","391","NA","NA","NA","206 S WALLACE CREEK RD","76877","SAN SABA","SAN SABA",31.1997168815298,"-98.762705732357404","48411",10000199,"NA",554,"HIFLD Dataset"
"1062",1199,"Prison","Texas","SANCHEZ",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","185","43","NA","NA","185","32","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","3901 STATE JAIL RD","79938","EL PASO","EL PASO",31.8149532705943,"-106.254049300148","48141",10002802,"NA",833,"HIFLD Dataset"
"1063",1201,"Prison","Texas","SAYLE",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","54","19","NA","NA","54","19","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","4176 FM 1800","76424","BRECKENRIDGE","STEPHENS",32.8008600659132,"-98.846134101054105","48429",10002759,"NA",169,"HIFLD Dataset"
"1064",1202,"Prison","Texas","SCOTT",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","127","27","NA","NA","126","27","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","6999 RETRIEVE","77515","ANGLETON","BRAZORIA",29.0909350612783,"-95.482513201853493","48039",10000245,"NA",1024,"HIFLD Dataset"
"1065",1203,"Prison","Texas","SEGOVIA",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","260","67","NA","NA","260","52","NA","NA","NA","NA","NA","NA","55","NA","NA","NA","1201 E EL CIBOLO RD","78542","EDINBURG","HIDALGO",26.4173751275682,"-98.120560797236294","48215",10002940,"NA",1148,"HIFLD Dataset"
"1066",1204,"Prison","Texas","SKYVIEW",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","91","107","NA","NA","91","100","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","379 FM 2972 WEST","75785","RUSK","CHEROKEE",31.8081774203585,"-95.162730781087504","48073",10002791,"NA",939,"HIFLD Dataset"
"1067",1205,"Prison","Texas","SMITH",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","104","47","NA","NA","94","45","NA","NA","NA","NA","NA","NA","428","NA","NA","NA","1313 COUNTY RD 19","79331","LAMESA","DAWSON",32.7266689775468,"-101.910745648562","48115",10002758,"NA",1559,"HIFLD Dataset"
"1068",1208,"Prison","Texas","STEVENSON",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","65","34","NA","NA","63","11","NA","NA","NA","NA","NA","NA","69","NA","NA","NA","1525 FM 766","77954","CUERO","DEWITT",29.1343014663355,"-97.297650015083207","48123",10002900,"NA",1117,"HIFLD Dataset"
"1069",1209,"Prison","Texas","STILES",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","694","144","NA","NA","691","139","NA","NA","NA","NA","NA","NA","68","NA","NA","NA","3060 FM 3514","77705","BEAUMONT","JEFFERSON",29.9884368548475,"-94.052495956366201","48245",10000229,"NA",2590,"HIFLD Dataset"
"1070",1210,"Prison","Texas","STRINGFELLOW",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","62","43","NA","NA","61","38","NA","NA","NA","NA","NA","NA","133","NA","NA","NA","1200 FM 655","77583","ROSHARON","BRAZORIA",29.2858059214934,"-95.547299818150506","48039",10000244,"NA",1094,"HIFLD Dataset"
"1071",1212,"Prison","Texas","TELFORD",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","199","84","NA","NA","199","82","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","3899 STATE HWY 98","75570","NEW BOSTON","BOWIE",33.4206841722965,"-94.473560673621805","48037",10002731,"NA",2778,"HIFLD Dataset"
"1072",1213,"Prison","Texas","TERRELL",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","331","38","NA","NA","323","35","NA","NA","NA","NA","NA","NA","306","NA","NA","NA","1300 FM 655","77583","ROSHARON","BRAZORIA",29.2992221058792,"-95.538619637848399","48039",10000241,"NA",1558,"HIFLD Dataset"
"1073",1216,"Prison","Texas","TORRES",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","191","33","NA","NA","191","27","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","125 PRIVATE RD 4303","78861","HONDO","MEDINA",29.351890106217,"-99.196148158271896","48325",10000237,"NA",1360,"HIFLD Dataset"
"1074",1217,"Prison","Texas","TRAVIS",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","266","47","NA","NA","266","19","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","3614 BILL PRICE RD","78617","DEL VALLE","TRAVIS",30.1994006913205,"-97.647347849644106","48453",10002842,"NA",2340,"HIFLD Dataset"
"1075",1219,"Prison","Texas","TULIA",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","7","7","NA","NA","7","7","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","4000 HWY 86 W","79088","TULIA","SWISHER",34.5312299923255,"-101.81278896477301","48437",10000155,"NA",584,"HIFLD Dataset"
"1076",1220,"Prison","Texas","VANCE",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","62","12","NA","NA","62","12","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","2 JESTER RD","77406","RICHMOND","FORT BEND",29.62119249441,"-95.692697714930603","48157",10002885,"NA",329,"HIFLD Dataset"
"1077",1221,"Prison","Texas","WALLACE",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","409","22","NA","NA","409","22","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","1675 S FM 3525","79512","COLORADO CITY","MITCHELL",32.3992960280361,"-100.88009495669399","48335",10000180,"NA",1121,"HIFLD Dataset"
"1078",1224,"Prison","Texas","WHEELER",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","76","12","NA","NA","76","10","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","986 COUNTY RD AA","79072","PLAINVIEW","HALE",34.1802991973456,"-101.64626955713599","48189",10002713,"NA",529,"HIFLD Dataset"
"1079",1226,"Prison","Texas","WILLACY PRISON",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","25","29","NA","NA","22","27","NA","NA","NA","NA","NA","NA","54","NA","NA","NA","1695 S BUFFALO DR","78580","RAYMONDVILLE","WILLACY",26.467575610509,"-97.765794524396696","48489",10000252,"NA",1068,"HIFLD Dataset"
"1080",1227,"Prison","Texas","WOODMAN",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","15","26","NA","NA","13","22","NA","NA","NA","NA","NA","NA","40","NA","NA","NA","1210 CORYELL CITY RD","76528","GATESVILLE","CORYELL",31.4599694252416,"-97.729909179555506","48099",10000195,"NA",6478,"HIFLD Dataset"
"1081",1228,"Prison","Texas","WYNNE",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","339","102","NA","NA","339","101","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","810 FM 2821 W","77349","HUNTSVILLE","WALKER",30.741243204347,"-95.576806778977598","48471",10000211,"NA",2591,"HIFLD Dataset"
"1082",1207,"Prison","Texas","STATEWIDE",2020-10-18,"https://www.tdcj.texas.gov/covid-19/mac_dashboard.html","NA","NA","161","NA","NA","NA","214432","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"Reported statewide numbers for staff and resident recoveries were incorrect and duplicative of sub-facility values",NA,NA
"1083",1230,"Prison","Utah","ATHERTON COMMUNITY TREATMENT CENTER",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","0","NA","0","NA","0","NA","7","NA","7","NA","NA","NA","NA","NA","NA","NA","2588 W 2365 S","84119","WEST VALLEY CITY","NA",40.7199018,"-111.9559385","49035",NA,"NA",NA,NA
"1084",1231,"Prison","Utah","BONNEVILLE COMMUNITY CORRECTIONAL CENTER",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","11","NA","0","NA","11","NA","62","NA","51","NA","NA","NA","NA","NA","NA","NA","1141 S 2475 W","84104","SALT LAKE CITY","NA",40.744817,"-111.954379","49035",NA,"NA",NA,NA
"1085",1232,"Prison","Utah","CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","1","NA","0","NA","1","NA","65","NA","64","NA","NA","NA","NA","NA","NA","NA","255 E 300 N ST","84634","GUNNISON","SANPETE",39.1662429622139,"-111.811498019167","49039",10002617,"NA",1700,"HIFLD Dataset"
"1086",1233,"Prison","Utah","FORTITUDE TREATMENT CENTER",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","3","NA","0","NA","0","NA","75","NA","72","NA","NA","NA","NA","NA","NA","NA","1747 S 900 W","84104","SALT LAKE CITY","NA",40.732392,"-111.915695","49035",NA,"NA",NA,NA
"1087",1234,"Prison","Utah","NORTHERN UTAH COMMUNITY CORRECTIONAL CENTER",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","0","NA","0","NA","0","NA","15","NA","15","NA","NA","NA","NA","NA","NA","NA","2445 WATER TOWER WAY","84401","OGDEN","NA",41.222144,"-112.0077493","49057",NA,"NA",NA,NA
"1088",1235,"Prison","Utah","ORANGE STREET COMMUNITY CORRECTIONAL CENTER",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","0","NA","0","NA","0","NA","4","NA","4","NA","NA","NA","NA","NA","NA","NA","80 ORANGE ST","84116","SALT LAKE CITY","NA",40.7675112,"-111.94529230000001","49035",NA,"NA",NA,NA
"1089",1236,"Prison","Utah","STATEWIDE",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"1090",1237,"Jail","Utah","UDC INMATES HOUSED AT A COUNTY JAIL",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","42","NA","0","NA","40","NA","70","NA","28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"1091",1238,"Prison","Utah","UTAH STATE PRISON DRAPER",2020-10-18,"https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates","288","NA","0","NA","14","NA","2281","NA","1993","NA","NA","NA","NA","NA","NA","NA","WEST 13800 SOUTH","84020","DRAPER","SALT LAKE",40.4979120754862,"-111.895247400838","49035",10003464,"NA",994,"HIFLD Dataset"
"1092",1258,"Prison","Vermont","STATEWIDE",2020-10-18,"https://doc.vermont.gov/covid-19-information-page","NA","NA","0","0","53","22","1996","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",NA,NA
"1093",1253,"Prison","Vermont","OUT OF STATE",2020-10-18,"https://doc.vermont.gov/covid-19-information-page","185","NA","0","0","185","NA","219","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",NA,NA
"1094",1244,"Prison","Vermont","CRCF",2020-10-18,"https://doc.vermont.gov/covid-19-information-page","1","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7 FARRELL ST","5403","SOUTH BURLINGTON","CHITTENDEN",44.4465271000387,"-73.205637895253005","50007",10001914,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",142,"HIFLD Dataset"
"1095",1248,"Prison","Vermont","MVRCF",2020-10-18,"https://doc.vermont.gov/covid-19-information-page","8","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","167 STATE ST","5701","RUTLAND","RUTLAND",43.6096902925795,"-72.990789725344698","50021",10000095,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",130,"HIFLD Dataset"
"1096",1249,"Prison","Vermont","NECC",2020-10-18,"https://doc.vermont.gov/covid-19-information-page","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1266 US ROUTE 5","5819","ST JOHNSBURY","CALEDONIA",44.3948314994808,"-72.028026131700699","50005",10000092,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",55,"HIFLD Dataset"
"1097",1251,"Prison","Vermont","NSCF",2020-10-18,"https://doc.vermont.gov/covid-19-information-page","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2559 GLEN RD","5855","NEWPORT","ORLEANS",44.9063130248839,"-72.190935926009601","50019",10001913,"(5/21/20) two new infections reported at Tallahatchie County Correctional Facility in Tutwiler, MS, which houses some VT residents      (4/17/20) two more residents at NWCSF positive, incarcerated inmates positive is 35, total inmates is 37 (https://doc.vermont.gov/sites/correct/files/documents/2020_04_17%20Inmate%20Test%20Update.pdf)     (4/15/20) inmate positives increased by one, but unclear where the additional resident is located    (4/13/20) per press release, all 32 resident positive tests were at NWSCF, so moved them to that count (https://doc.vermont.gov/sites/correct/files/documents/2020_04_11-DOC-NWSCF-NECC%20Update-corrected.pdf)     (4/8/20) 1 resident at NWSCF tested positive ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_08-DOC%20Positive-NWSCF.pdf ) ----- (4/6/20) 2 more staff at NWSCF infected ( https://doc.vermont.gov/sites/correct/files/documents/2020_04_06%20NWSCF%20Modified%20Lockdown-final.pdf ) ----- (4/1/20) 1 staff infected at Northwest State Correctional Facility in Swanton VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-04-01-Positive%20Staff%20Test-DOC.pdf ) ----- (3/23/20) 1 staff infected at Northern State Correctional Facility in Newport VT ( https://doc.vermont.gov/sites/correct/files/documents/2020-03-23-DOC%20Staff%20Test.pdf; https://vtdigger.org/2020/04/01/second-corrections-staff-member-tests-positive-for-covid-19/ )",414,"HIFLD Dataset"
